country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB",18-11-2025 17:00,13.377516,77.099072,SO2,NA,NA,NA
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",18-11-2025 17:00,8.8787,76.6073,CO,14,17,16
India,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",18-11-2025 17:00,23.838586,78.759431,SO2,8,24,12
India,Madhya Pradesh,Sagar,"Deen Dayal Nagar, Sagar - MPPCB",18-11-2025 17:00,23.8640158,78.80289321,CO,51,76,58
India,Madhya Pradesh,Satna,"Bandhavgar Colony, Satna - Birla Cement",18-11-2025 17:00,24.58434363,80.8549414,PM2.5,44,48,46
India,Madhya Pradesh,Satna,"Bandhavgar Colony, Satna - Birla Cement",18-11-2025 17:00,24.58434363,80.8549414,SO2,18,20,19
India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",18-11-2025 17:00,24.10897,82.64558,OZONE,1,76,42
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",18-11-2025 17:00,19.10122,74.73339,NO2,17,25,21
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB",18-11-2025 17:00,19.9629,79.298714,CO,24,38,29
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",18-11-2025 17:00,19.9775302,79.2337086,OZONE,16,19,18
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB",18-11-2025 17:00,20.918946,74.776388,NO2,12,113,36
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB",18-11-2025 17:00,20.918946,74.776388,NH3,1,11,3
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",18-11-2025 17:00,21.001264,75.565602,PM2.5,88,272,152
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",18-11-2025 17:00,23.10844,77.511428,OZONE,8,125,81
India,Madhya Pradesh,Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",18-11-2025 17:00,22.624758,75.675238,PM10,120,273,182
India,Madhya Pradesh,Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab",18-11-2025 17:00,23.331731,75.045981,SO2,6,18,11
India,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",18-11-2025 17:00,23.838586,78.759431,PM10,112,183,134
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB",18-11-2025 17:00,19.87562,75.38731,NO2,18,113,59
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",18-11-2025 17:00,19.8389439,75.244448,SO2,13,25,18
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",18-11-2025 17:00,19.8389439,75.244448,CO,8,142,113
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",18-11-2025 17:00,19.8389439,75.244448,OZONE,25,29,28
India,Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur - JMC",18-11-2025 17:00,23.218135,79.95777,PM10,77,172,123
India,Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur - JMC",18-11-2025 17:00,23.218135,79.95777,CO,19,103,34
India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",18-11-2025 17:00,23.50016,80.23284,NO2,15,85,49
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",18-11-2025 17:00,19.16485,73.23409,CO,26,77,33
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB",18-11-2025 17:00,19.0243902,73.0406721,SO2,7,21,16
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB",18-11-2025 17:00,19.0243902,73.0406721,CO,6,52,26
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",18-11-2025 17:00,19.309073,73.057223,NH3,3,7,5
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB",18-11-2025 17:00,19.9629,79.298714,PM2.5,58,118,80
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB",18-11-2025 17:00,20.939198,77.765701,PM2.5,72,219,122
India,Madhya Pradesh,Maihar,"Sahilara, Maihar - KJS Cements",18-11-2025 17:00,24.2613009,80.7231783,CO,24,37,26
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",18-11-2025 17:00,21.001264,75.565602,NO2,1,40,14
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",18-11-2025 17:00,21.001264,75.565602,CO,24,70,30
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB",18-11-2025 17:00,19.854616,75.905894,NO2,41,48,44
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB",18-11-2025 17:00,19.854616,75.905894,CO,14,51,19
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB",18-11-2025 17:00,19.25292,73.142019,NO2,36,36,36
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB",18-11-2025 17:00,19.25292,73.142019,NH3,1,1,1
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",18-11-2025 17:00,19.23241,72.86895,PM10,126,231,166
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",18-11-2025 17:00,19.2243333,72.8658113,PM2.5,99,311,150
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",18-11-2025 17:00,19.2243333,72.8658113,PM10,113,218,134
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",18-11-2025 17:00,19.2243333,72.8658113,SO2,9,13,10
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC",18-11-2025 17:00,18.9767,72.838,PM10,55,104,66
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB",18-11-2025 17:00,19.192056,72.9585188,NH3,1,6,3
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB",18-11-2025 17:00,16.6870449,74.2505872,PM10,NA,NA,NA
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB",18-11-2025 17:00,16.6870449,74.2505872,NH3,3,6,3
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB",18-11-2025 17:00,16.7143745,74.2426398,NO2,24,101,58
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",18-11-2025 17:00,19.10078,72.87462,NO2,18,23,20
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",18-11-2025 17:00,19.10078,72.87462,OZONE,7,8,7
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB",18-11-2025 17:00,18.91,72.82,NO2,27,30,28
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM",18-11-2025 17:00,19.04946,72.923,NO2,13,109,50
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB",18-11-2025 17:00,19.0632143,72.8456324,CO,22,40,31
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM",18-11-2025 17:00,19.1653323,72.922099,OZONE,22,113,85
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",18-11-2025 17:00,19.0863,72.8888,PM2.5,73,99,84
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM",18-11-2025 17:00,19.11074,72.86084,OZONE,17,113,84
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",18-11-2025 17:00,19.0364585,72.8954371,PM2.5,50,218,138
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB",18-11-2025 17:00,18.39963,76.57452,SO2,1,5,3
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB",18-11-2025 17:00,18.39963,76.57452,CO,17,46,26
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB",18-11-2025 17:00,19.296481,72.840923,PM10,90,135,111
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC",18-11-2025 17:00,19.215859,72.831718,PM2.5,79,190,123
India,Maharashtra,Navi Mumbai,"Kopripada-Vashi, Navi Mumbai - MPCB",18-11-2025 17:00,19.090337,73.014232,SO2,17,49,28
India,Maharashtra,Navi Mumbai,"Mahape, Navi Mumbai - MPCB",18-11-2025 17:00,19.1135051,73.008978,NO2,34,36,35
India,Maharashtra,Navi Mumbai,"Nerul, Navi Mumbai - MPCB",18-11-2025 17:00,19.008751,73.01662,PM2.5,93,325,221
India,Maharashtra,Navi Mumbai,"Nerul, Navi Mumbai - MPCB",18-11-2025 17:00,19.008751,73.01662,PM10,114,279,181
India,Maharashtra,Navi Mumbai,"Sanpada, Navi Mumbai - MPCB",18-11-2025 17:00,19.0575752,73.0151367,PM2.5,85,286,173
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB",18-11-2025 17:00,19.047,72.8746,PM2.5,22,66,34
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB",18-11-2025 17:00,19.10861,72.83622,PM10,91,141,118
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB",18-11-2025 17:00,19.10861,72.83622,CO,24,26,26
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB",18-11-2025 17:00,19.10861,72.83622,OZONE,5,27,17
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB",18-11-2025 17:00,18.9936162,72.8128113,PM10,84,118,107
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB",18-11-2025 17:00,18.9936162,72.8128113,NH3,1,3,1
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",18-11-2025 17:00,19.1878657,72.8304069,PM2.5,91,218,129
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",18-11-2025 17:00,19.1878657,72.8304069,SO2,15,16,15
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM",18-11-2025 17:00,18.897756,72.81332,PM2.5,156,323,231
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM",18-11-2025 17:00,18.897756,72.81332,CO,11,43,21
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM",18-11-2025 17:00,18.897756,72.81332,OZONE,18,171,171
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB",18-11-2025 17:00,19.95022,73.73148,SO2,21,28,23
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB",18-11-2025 17:00,19.9591346,73.7788008,PM10,92,142,111
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB",18-11-2025 17:00,19.9591346,73.7788008,NH3,3,7,4
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB",18-11-2025 17:00,19.9591346,73.7788008,CO,21,74,26
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB",18-11-2025 17:00,19.9591346,73.7788008,OZONE,23,87,71
India,Maharashtra,Navi Mumbai,"Tondare-Taloja, Navi Mumbai - MPCB",18-11-2025 17:00,19.063,73.1209,CO,30,51,42
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB",18-11-2025 17:00,19.265594,76.761463,PM10,114,167,142
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB",18-11-2025 17:00,19.265594,76.761463,NO2,26,85,44
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB",18-11-2025 17:00,19.265594,76.761463,NH3,1,3,2
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",18-11-2025 17:00,19.0863,72.8888,PM10,93,122,107
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM",18-11-2025 17:00,19.19709,72.82204,PM2.5,159,300,232
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM",18-11-2025 17:00,19.19709,72.82204,SO2,5,10,7
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",18-11-2025 17:00,18.96702,72.84214,CO,6,102,28
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",18-11-2025 17:00,21.152875,79.0517531,CO,20,107,30
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB",18-11-2025 17:00,21.143383,79.048912,NH3,3,16,6
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",18-11-2025 17:00,20.0073285,73.7762427,PM10,85,154,118
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB",18-11-2025 17:00,21.121801,79.04952,SO2,14,101,24
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB",18-11-2025 17:00,21.121801,79.04952,OZONE,3,130,100
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB",18-11-2025 17:00,21.14472,79.107595,NO2,22,112,55
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB",18-11-2025 17:00,21.14472,79.107595,CO,34,137,52
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB",18-11-2025 17:00,19.1375,72.915056,NO2,7,8,8
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC",18-11-2025 17:00,19.000084,72.85673,PM2.5,1,55,7
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC",18-11-2025 17:00,19.000084,72.85673,CO,1,112,9
India,Maharashtra,Virar,"Bolinj, Virar - MPCB",18-11-2025 17:00,19.445821,72.7988231,NH3,1,3,2
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB",18-11-2025 17:00,25.5586,91.8985,PM2.5,NA,NA,NA
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB",18-11-2025 17:00,25.5586,91.8985,OZONE,2,23,7
India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB",18-11-2025 17:00,25.6635413,94.0989878,SO2,72,75,73
India,Odisha,Angul,"Hakimapada, Angul - OSPCB",18-11-2025 17:00,20.832874,85.104082,PM2.5,163,317,229
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB",18-11-2025 17:00,21.51161,86.89088,NO2,7,85,22
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB",18-11-2025 17:00,21.51161,86.89088,NH3,2,5,2
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB",18-11-2025 17:00,22.1166054,85.3945546,PM10,74,238,112
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB",18-11-2025 17:00,21.941841,86.728318,PM10,70,140,107
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB",18-11-2025 17:00,20.24079,85.836784,NO2,21,176,77
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB",18-11-2025 17:00,18.63673,73.82487,OZONE,2,108,88
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB",18-11-2025 17:00,18.59051,73.77946,PM10,NA,NA,NA
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB",18-11-2025 17:00,18.59051,73.77946,OZONE,2,120,98
India,Maharashtra,Pimpri-Chinchwad,"Savta Mali Nagar, Pimpri-Chinchwad - IITM",18-11-2025 17:00,18.614767,73.799516,NO2,31,141,64
India,Maharashtra,Pimpri-Chinchwad,"Savta Mali Nagar, Pimpri-Chinchwad - IITM",18-11-2025 17:00,18.614767,73.799516,CO,56,101,80
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB",18-11-2025 17:00,19.26777,72.97182,OZONE,19,110,84
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB",18-11-2025 17:00,19.222279,72.957979,SO2,1,6,3
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",18-11-2025 17:00,19.235581,73.159121,PM10,117,235,150
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",18-11-2025 17:00,19.235581,73.159121,CO,22,48,25
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",18-11-2025 17:00,19.235581,73.159121,OZONE,12,96,59
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB",18-11-2025 17:00,17.6336264,75.9132495,NO2,10,112,33
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB",18-11-2025 17:00,17.6336264,75.9132495,NH3,5,37,12
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB",18-11-2025 17:00,17.65439,75.90649,PM10,92,127,112
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB",18-11-2025 17:00,19.26777,72.97182,PM2.5,22,83,51
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM",18-11-2025 17:00,18.530085,73.849598,NO2,82,145,106
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB",18-11-2025 17:00,18.547056,73.826908,PM10,4,199,108
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB",18-11-2025 17:00,18.547056,73.826908,CO,22,116,32
India,Maharashtra,Pune,"Hadapsar, Pune - IITM",18-11-2025 17:00,18.501793,73.927532,NO2,26,61,44
India,Maharashtra,Pune,"Hadapsar, Pune - IITM",18-11-2025 17:00,18.501793,73.927532,OZONE,10,58,44
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB",18-11-2025 17:00,18.45445,73.854155,NH3,NA,NA,NA
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB",18-11-2025 17:00,18.45445,73.854155,SO2,NA,NA,NA
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB",18-11-2025 17:00,19.265594,76.761463,CO,6,16,11
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB",18-11-2025 17:00,18.63673,73.82487,CO,28,116,38
India,Maharashtra,Pune,"Dhankawadi, Pune - IITM",18-11-2025 17:00,18.459883,73.852193,NO2,1,4,2
India,Maharashtra,Pune,"Dhankawadi, Pune - IITM",18-11-2025 17:00,18.459883,73.852193,OZONE,1,2,1
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB",18-11-2025 17:00,22.06156703,85.47409613,PM10,71,150,126
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB",18-11-2025 17:00,22.06156703,85.47409613,NH3,4,4,4
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB",18-11-2025 17:00,22.06156703,85.47409613,CO,3,51,34
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB",18-11-2025 17:00,21.8004996,83.8396977,PM2.5,38,208,81
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB",18-11-2025 17:00,21.8004996,83.8396977,NH3,1,11,2
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB",18-11-2025 17:00,21.8004996,83.8396977,SO2,15,16,15
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB",18-11-2025 17:00,21.847279,85.416905,OZONE,11,40,25
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB",18-11-2025 17:00,22.265816,86.174829,SO2,7,13,9
India,Odisha,Rourkela,"Fertilizer Township, Rourkela - OSPCB",18-11-2025 17:00,22.18972222,84.86277778,PM2.5,109,159,122
India,Odisha,Rourkela,"Fertilizer Township, Rourkela - OSPCB",18-11-2025 17:00,22.18972222,84.86277778,PM10,97,107,100
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB",18-11-2025 17:00,22.220833,84.809444,NH3,NA,NA,NA
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB",18-11-2025 17:00,22.220833,84.809444,SO2,NA,NA,NA
India,Odisha,Rourkela,"Sector-2, Rourkela - OSPCB",18-11-2025 17:00,22.245,84.88111111,CO,24,24,24
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB",18-11-2025 17:00,20.9360711,85.1707021,SO2,30,107,56
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB",18-11-2025 17:00,20.9360711,85.1707021,CO,42,107,73
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC",18-11-2025 17:00,11.9309,79.8027,NH3,2,37,5
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC",18-11-2025 17:00,11.9309,79.8027,OZONE,26,76,37
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB",18-11-2025 17:00,30.233011,74.907758,SO2,15,15,15
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB",18-11-2025 17:00,30.233011,74.907758,CO,76,79,78
India,Punjab,Patiala,"Model Town, Patiala - PPCB",18-11-2025 17:00,30.349388,76.366642,NO2,15,19,18
India,Punjab,Patiala,"Model Town, Patiala - PPCB",18-11-2025 17:00,30.349388,76.366642,NH3,6,7,6
India,Punjab,Patiala,"Model Town, Patiala - PPCB",18-11-2025 17:00,30.349388,76.366642,CO,19,113,42
India,Punjab,Rupnagar,"Ratanpura, Rupnagar - Ambuja Cements",18-11-2025 17:00,31.0325454,76.5623046,NO2,3,6,5
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB",18-11-2025 17:00,30.736056,76.209694,SO2,8,14,11
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB",18-11-2025 17:00,30.9028,75.8086,OZONE,17,41,27
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB",18-11-2025 17:00,27.554793,76.611536,PM10,65,144,99
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB",18-11-2025 17:00,23.55519,74.44001,CO,8,100,28
India,Punjab,Mandi Gobindgarh,"RIMT University, Mandi Gobindgarh - PPCB",18-11-2025 17:00,30.649961,76.331442,NO2,23,24,24
India,Punjab,Mandi Gobindgarh,"RIMT University, Mandi Gobindgarh - PPCB",18-11-2025 17:00,30.649961,76.331442,NH3,6,6,6
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB",18-11-2025 17:00,21.6439,85.599355,PM10,100,177,122
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB",18-11-2025 17:00,24.588397,76.172782,PM2.5,60,314,208
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB",18-11-2025 17:00,28.108988,75.386577,PM2.5,56,339,167
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB",18-11-2025 17:00,28.108988,75.386577,PM10,97,433,183
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB",18-11-2025 17:00,28.108988,75.386577,SO2,3,15,8
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB",18-11-2025 17:00,28.108988,75.386577,OZONE,3,153,115
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB",18-11-2025 17:00,26.268249,73.0193853,NO2,5,26,12
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB",18-11-2025 17:00,26.268249,73.0193853,OZONE,3,78,54
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB",18-11-2025 17:00,25.339605,74.618883,NO2,12,104,48
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB",18-11-2025 17:00,25.339605,74.618883,SO2,5,36,19
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB",18-11-2025 17:00,28.194909,76.862296,PM10,150,456,268
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB",18-11-2025 17:00,28.194909,76.862296,NH3,7,17,11
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB",18-11-2025 17:00,28.194909,76.862296,OZONE,7,72,44
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB",18-11-2025 17:00,25.747299,71.393989,PM2.5,35,210,71
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB",18-11-2025 17:00,25.747299,71.393989,PM10,66,251,117
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB",18-11-2025 17:00,27.215415,77.50873,PM2.5,68,223,137
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB",18-11-2025 17:00,27.215415,77.50873,NH3,1,10,8
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB",18-11-2025 17:00,27.215415,77.50873,CO,39,127,47
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB",18-11-2025 17:00,26.843698,75.766894,OZONE,1,169,136
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB",18-11-2025 17:00,26.9164092,75.7994901,SO2,6,10,7
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB",18-11-2025 17:00,26.9164092,75.7994901,CO,32,129,70
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB",18-11-2025 17:00,26.960669,75.771817,PM2.5,35,283,90
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB",18-11-2025 17:00,29.61075,74.283608,PM10,34,152,102
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB",18-11-2025 17:00,29.61075,74.283608,NH3,11,23,15
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB",18-11-2025 17:00,29.61075,74.283608,OZONE,4,92,75
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB",18-11-2025 17:00,26.902909,75.836858,PM10,102,160,127
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB",18-11-2025 17:00,26.902909,75.836858,CO,32,88,47
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB",18-11-2025 17:00,26.29581,73.082283,SO2,1,6,4
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB",18-11-2025 17:00,26.215415,73.070156,PM2.5,27,150,71
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB",18-11-2025 17:00,26.215415,73.070156,OZONE,4,150,114
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB",18-11-2025 17:00,26.253384,72.976571,NO2,14,134,67
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB",18-11-2025 17:00,25.435774,75.644272,NH3,NA,NA,NA
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB",18-11-2025 17:00,24.892047,74.623527,PM2.5,32,326,150
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB",18-11-2025 17:00,24.892047,74.623527,NO2,19,119,53
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB",18-11-2025 17:00,24.892047,74.623527,CO,1,130,63
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB",18-11-2025 17:00,26.9502929,75.730943,PM2.5,69,274,173
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB",18-11-2025 17:00,26.912329,70.909168,NO2,15,100,51
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB",18-11-2025 17:00,26.912329,70.909168,SO2,2,9,4
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB",18-11-2025 17:00,28.296139,74.961696,NO2,9,130,51
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB",18-11-2025 17:00,23.837789,73.714926,PM2.5,83,303,183
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB",18-11-2025 17:00,10.942451,76.978996,OZONE,10,77,58
